sim,final_return_pct,max_dd_pct,phase1_outcome,phase1_days,phase1_return_pct,phase2_outcome,phase2_days,phase2_return_pct
280,526.6327462193059,3.8445279511055483,passed,25,8.714317554589424,passed,24,6.445984620384815
281,547.5724419995073,4.619081778330799,passed,45,9.428011069993204,passed,35,5.110355947471645
282,513.9575668569842,5.9095217598157435,passed,25,9.753451022128278,passed,14,5.019022404762463
283,549.5146295893819,4.680260797396291,passed,44,8.32298933011415,passed,27,5.33367428867062
284,564.9048201954016,5.197429183831107,passed,33,9.796376351080038,passed,13,5.5126845013196535
285,571.427543922342,7.274424732917726,passed,25,8.008815307789273,passed,18,5.047896162087828
286,537.600369477207,4.724655756514445,passed,32,8.059608879033897,passed,22,5.017828071545205
287,584.3111328418864,5.573710438929681,passed,8,8.77743983969117,passed,6,5.828809031165361
288,591.5729031696598,4.082192130362575,passed,10,8.152723615934242,passed,6,5.8319359339936705
289,542.3092385576697,5.3630097036758615,passed,39,8.210524107698468,passed,33,5.37554575889394
290,568.085451287784,6.045092282739031,passed,19,8.056109093403819,passed,3,5.51338610485459
291,602.148492395154,4.540100692393058,passed,6,8.203736394029981,passed,3,5.075601524752749
292,503.517667640311,8.61665541104047,passed,31,8.27619570433269,passed,27,6.117628913815287
293,560.2173469009675,7.70690002261433,passed,73,8.639692434860802,passed,12,5.382148771427064
294,534.1059945194746,8.253394908347236,passed,19,8.65804261213945,passed,9,5.38325143359164
295,634.622608228378,3.876753195357997,passed,19,8.72553111219272,passed,8,5.24121011887253
296,573.4856852538373,5.886318735084256,passed,16,8.668181092573125,passed,12,5.610153451655986
297,549.8638517817461,7.717896037347348,passed,41,9.70294020794693,passed,40,5.874062348679576
298,540.2194522125102,5.585279425349713,passed,30,8.246845464504581,passed,11,5.003935037148355
299,577.736768567914,4.34657144306759,passed,11,9.349386104386248,passed,5,6.021110828568932
300,506.18039764499684,7.971381782377468,passed,79,8.162017769557695,passed,28,5.15523019115518
301,564.3232473669574,5.213445712300462,passed,5,8.320560871509986,passed,3,5.352244963391484
302,544.7152625165356,4.137239931296053,passed,35,8.391551435713485,passed,19,6.069173194523558
303,555.1448247836305,6.5815925401747535,passed,44,9.257522235261796,passed,7,5.031682091736678
304,570.7181211966312,5.520984396898785,passed,31,8.050649096298601,passed,25,5.326326498162759
305,471.2576452592305,6.215703896557077,passed,42,8.092988848950334,passed,35,5.288891624346315
306,602.1535202825471,6.0529099177146595,passed,6,8.840666508224482,passed,3,5.471444212088317
307,450.6014360811701,13.802583726757511,passed,95,8.6175302243652,passed,7,6.520964192788026
308,535.9708530306355,5.459694728014714,passed,15,8.019307668251718,passed,10,5.650911359804156
